question_id,question__title,question__title_slug,difficulty,paid_only,status,frequency,is_favor,frontend_question_id,total_acs,total_submitted,question__hide,is_new_question
318,Maximum Product of Word Lengths,maximum-product-of-word-lengths,2,False,,0,False,318,238061,392498,False,
319,Bulb Switcher,bulb-switcher,2,False,,0,False,319,266958,491261,False,
320,Generalized Abbreviation,generalized-abbreviation,2,True,,0,False,320,74557,124009,False,
321,Create Maximum Number,create-maximum-number,3,False,,0,False,321,74483,226206,False,
322,Coin Change,coin-change,2,False,,0,False,322,2446360,5220300,False,
323,Number of Connected Components in an Undirected Graph,number-of-connected-components-in-an-undirected-graph,2,True,,0,False,323,494538,769010,False,
324,Wiggle Sort II,wiggle-sort-ii,2,False,,0,False,324,184184,513702,False,
325,Maximum Size Subarray Sum Equals k,maximum-size-subarray-sum-equals-k,2,True,,0,False,325,213044,420796,False,
326,Power of Three,power-of-three,1,False,,0,False,326,1059277,2194530,False,
327,Count of Range Sum,count-of-range-sum,3,False,,0,False,327,92310,247742,False,
328,Odd Even Linked List,odd-even-linked-list,2,False,,0,False,328,1284124,2069702,False,
329,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,3,False,,0,False,329,647904,1166087,False,
330,Patching Array,patching-array,3,False,,0,False,330,172475,321594,False,
331,Verify Preorder Serialization of a Binary Tree,verify-preorder-serialization-of-a-binary-tree,2,False,,0,False,331,157048,338822,False,
332,Reconstruct Itinerary,reconstruct-itinerary,3,False,,0,False,332,504586,1153852,False,
333,Largest BST Subtree,largest-bst-subtree,2,True,,0,False,333,125935,275878,False,
334,Increasing Triplet Subsequence,increasing-triplet-subsequence,2,False,,0,False,334,825141,2107598,False,
335,Self Crossing,self-crossing,3,False,,0,False,335,41670,128197,False,
336,Palindrome Pairs,palindrome-pairs,3,False,,0,False,336,227922,626076,False,
337,House Robber III,house-robber-iii,2,False,,0,False,337,453145,822707,False,
338,Counting Bits,counting-bits,1,False,,0,False,338,1426011,1785103,False,
339,Nested List Weight Sum,nested-list-weight-sum,2,True,,0,False,339,385168,449795,False,
340,Longest Substring with At Most K Distinct Characters,longest-substring-with-at-most-k-distinct-characters,2,True,,0,False,340,382731,771850,False,
341,Flatten Nested List Iterator,flatten-nested-list-iterator,2,False,,0,False,341,506013,774605,False,
342,Power of Four,power-of-four,1,False,,0,False,342,830782,1671589,False,
343,Integer Break,integer-break,2,False,,0,False,343,404581,660112,False,
344,Reverse String,reverse-string,1,False,,0,False,344,3314413,4146206,False,
345,Reverse Vowels of a String,reverse-vowels-of-a-string,1,False,,0,False,345,1338826,2279283,False,
346,Moving Average from Data Stream,moving-average-from-data-stream,1,True,,0,False,346,499284,624148,False,
347,Top K Frequent Elements,top-k-frequent-elements,2,False,,0,False,347,2986473,4609381,False,
348,Design Tic-Tac-Toe,design-tic-tac-toe,2,True,,0,False,348,292406,498713,False,
349,Intersection of Two Arrays,intersection-of-two-arrays,1,False,,0,False,349,1588168,2070667,False,
350,Intersection of Two Arrays II,intersection-of-two-arrays-ii,1,False,,0,False,350,1590454,2687415,False,
351,Android Unlock Patterns,android-unlock-patterns,2,True,,0,False,351,81372,152273,False,
352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,3,False,,0,False,352,121019,203111,False,
353,Design Snake Game,design-snake-game,2,True,,0,False,353,100209,252130,False,
354,Russian Doll Envelopes,russian-doll-envelopes,3,False,,0,False,354,263946,705225,False,
355,Design Twitter,design-twitter,2,False,,0,False,355,275701,640072,False,
356,Line Reflection,line-reflection,2,True,,0,False,356,44393,123133,False,
357,Count Numbers with Unique Digits,count-numbers-with-unique-digits,2,False,,0,False,357,168122,308254,False,
358,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,3,True,,0,False,358,70381,178587,False,
359,Logger Rate Limiter,logger-rate-limiter,1,True,,0,False,359,369547,482173,False,
360,Sort Transformed Array,sort-transformed-array,2,True,,0,False,360,72273,126365,False,
361,Bomb Enemy,bomb-enemy,2,True,,0,False,361,85003,161339,False,
362,Design Hit Counter,design-hit-counter,2,True,,0,False,362,290555,419480,False,
363,Max Sum of Rectangle No Larger Than K,max-sum-of-rectangle-no-larger-than-k,3,False,,0,False,363,135649,302853,False,
364,Nested List Weight Sum II,nested-list-weight-sum-ii,2,True,,0,False,364,155305,236352,False,
365,Water and Jug Problem,water-and-jug-problem,2,False,,0,False,365,127848,294540,False,
366,Find Leaves of Binary Tree,find-leaves-of-binary-tree,2,True,,0,False,366,278468,343379,False,
367,Valid Perfect Square,valid-perfect-square,1,False,,0,False,367,797119,1801095,False,
368,Largest Divisible Subset,largest-divisible-subset,2,False,,0,False,368,456040,931155,False,
369,Plus One Linked List,plus-one-linked-list,2,True,,0,False,369,85373,139523,False,
370,Range Addition,range-addition,2,True,,0,False,370,100788,139180,False,
371,Sum of Two Integers,sum-of-two-integers,2,False,,0,False,371,611884,1132834,False,
372,Super Pow,super-pow,2,False,,0,False,372,88791,249337,False,
373,Find K Pairs with Smallest Sums,find-k-pairs-with-smallest-sums,2,False,,0,False,373,390235,955164,False,
374,Guess Number Higher or Lower,guess-number-higher-or-lower,1,False,,0,False,374,883537,1575740,False,
375,Guess Number Higher or Lower II,guess-number-higher-or-lower-ii,2,False,,0,False,375,146893,285617,False,
376,Wiggle Subsequence,wiggle-subsequence,2,False,,0,False,376,274848,561636,False,
377,Combination Sum IV,combination-sum-iv,2,False,,0,False,377,560806,1025321,False,
378,Kth Smallest Element in a Sorted Matrix,kth-smallest-element-in-a-sorted-matrix,2,False,,0,False,378,733849,1151448,False,
379,Design Phone Directory,design-phone-directory,2,True,,0,False,379,71773,136750,False,
380,Insert Delete GetRandom O(1),insert-delete-getrandom-o1,2,False,,0,False,380,1216820,2210482,False,
381,Insert Delete GetRandom O(1) - Duplicates allowed,insert-delete-getrandom-o1-duplicates-allowed,3,False,,0,False,381,168223,468648,False,
382,Linked List Random Node,linked-list-random-node,2,False,,0,False,382,269781,420818,False,
383,Ransom Note,ransom-note,1,False,,0,False,383,1681495,2596736,False,
384,Shuffle an Array,shuffle-an-array,2,False,,0,False,384,372534,629724,False,
385,Mini Parser,mini-parser,2,False,,0,False,385,66489,164049,False,
386,Lexicographical Numbers,lexicographical-numbers,2,False,,0,False,386,366260,481461,False,
387,First Unique Character in a String,first-unique-character-in-a-string,1,False,,0,False,387,2076487,3246705,False,
388,Longest Absolute File Path,longest-absolute-file-path,2,False,,0,False,388,172290,354879,False,
389,Find the Difference,find-the-difference,1,False,,0,False,389,942475,1577129,False,
390,Elimination Game,elimination-game,2,False,,0,False,390,92500,205385,False,
391,Perfect Rectangle,perfect-rectangle,3,False,,0,False,391,52418,147326,False,
392,Is Subsequence,is-subsequence,1,False,,0,False,392,2155191,4443469,False,
393,UTF-8 Validation,utf-8-validation,2,False,,0,False,393,133473,292682,False,
394,Decode String,decode-string,2,False,,0,False,394,1049015,1708571,False,
395,Longest Substring with At Least K Repeating Characters,longest-substring-with-at-least-k-repeating-characters,2,False,,0,False,395,269704,592117,False,
396,Rotate Function,rotate-function,2,False,,0,False,396,101538,229218,False,
397,Integer Replacement,integer-replacement,2,False,,0,False,397,145057,395828,False,
398,Random Pick Index,random-pick-index,2,False,,0,False,398,286568,443429,False,
399,Evaluate Division,evaluate-division,2,False,,0,False,399,623490,984395,False,
400,Nth Digit,nth-digit,2,False,,0,False,400,113803,317439,False,
401,Binary Watch,binary-watch,1,False,,0,False,401,170908,300402,False,
402,Remove K Digits,remove-k-digits,2,False,,0,False,402,627846,1778016,False,
403,Frog Jump,frog-jump,3,False,,0,False,403,308780,661448,False,
404,Sum of Left Leaves,sum-of-left-leaves,1,False,,0,False,404,726913,1175532,False,
405,Convert a Number to Hexadecimal,convert-a-number-to-hexadecimal,1,False,,0,False,405,183788,358384,False,
406,Queue Reconstruction by Height,queue-reconstruction-by-height,2,False,,0,False,406,328346,442202,False,
407,Trapping Rain Water II,trapping-rain-water-ii,3,False,,0,False,407,183792,311466,False,
408,Valid Word Abbreviation,valid-word-abbreviation,1,True,,0,False,408,323723,877614,False,
409,Longest Palindrome,longest-palindrome,1,False,,0,False,409,948416,1705295,False,
410,Split Array Largest Sum,split-array-largest-sum,3,False,,0,False,410,511360,873093,False,
411,Minimum Unique Word Abbreviation,minimum-unique-word-abbreviation,3,True,,0,False,411,15396,38305,False,
412,Fizz Buzz,fizz-buzz,1,False,,0,False,412,1562664,2095528,False,
413,Arithmetic Slices,arithmetic-slices,2,False,,0,False,413,341679,527151,False,
414,Third Maximum Number,third-maximum-number,1,False,,0,False,414,710510,1893457,False,
415,Add Strings,add-strings,1,False,,0,False,415,840374,1618975,False,
416,Partition Equal Subset Sum,partition-equal-subset-sum,2,False,,0,False,416,1289559,2650525,False,
417,Pacific Atlantic Water Flow,pacific-atlantic-water-flow,2,False,,0,False,417,625050,1080587,False,
418,Sentence Screen Fitting,sentence-screen-fitting,2,True,,0,False,418,105524,290280,False,
419,Battleships in a Board,battleships-in-a-board,2,False,,0,False,419,251015,327150,False,
420,Strong Password Checker,strong-password-checker,3,False,,0,False,420,50032,339063,False,
421,Maximum XOR of Two Numbers in an Array,maximum-xor-of-two-numbers-in-an-array,2,False,,0,False,421,198840,372687,False,
422,Valid Word Square,valid-word-square,1,True,,0,False,422,65602,156038,False,
423,Reconstruct Original Digits from English,reconstruct-original-digits-from-english,2,False,,0,False,423,90454,174981,False,
424,Longest Repeating Character Replacement,longest-repeating-character-replacement,2,False,,0,False,424,1202136,2085062,False,
425,Word Squares,word-squares,3,True,,0,False,425,81112,149082,False,
758,Convert Binary Search Tree to Sorted Doubly Linked List,convert-binary-search-tree-to-sorted-doubly-linked-list,2,True,,0,False,426,361240,551010,False,
772,Construct Quad Tree,construct-quad-tree,2,False,,0,False,427,173157,223845,False,
765,Serialize and Deserialize N-ary Tree,serialize-and-deserialize-n-ary-tree,3,True,,0,False,428,96232,140840,False,
764,N-ary Tree Level Order Traversal,n-ary-tree-level-order-traversal,2,False,,0,False,429,345323,484315,False,
766,Flatten a Multilevel Doubly Linked List,flatten-a-multilevel-doubly-linked-list,2,False,,0,False,430,387177,628975,False,
771,Encode N-ary Tree to Binary Tree,encode-n-ary-tree-to-binary-tree,3,True,,0,False,431,23956,29872,False,
432,All O`one Data Structure,all-oone-data-structure,3,False,,0,False,432,183527,415991,False,
433,Minimum Genetic Mutation,minimum-genetic-mutation,2,False,,0,False,433,241119,432895,False,
434,Number of Segments in a String,number-of-segments-in-a-string,1,False,,0,False,434,237255,650383,False,
435,Non-overlapping Intervals,non-overlapping-intervals,2,False,,0,False,435,835529,1496699,False,
436,Find Right Interval,find-right-interval,2,False,,0,False,436,141633,261298,False,
437,Path Sum III,path-sum-iii,2,False,,0,False,437,716623,1553888,False,
438,Find All Anagrams in a String,find-all-anagrams-in-a-string,2,False,,0,False,438,1052195,2007294,False,
439,Ternary Expression Parser,ternary-expression-parser,2,True,,0,False,439,36921,59473,False,
440,K-th Smallest in Lexicographical Order,k-th-smallest-in-lexicographical-order,3,False,,0,False,440,162701,354025,False,
441,Arranging Coins,arranging-coins,1,False,,0,False,441,549109,1157521,False,
442,Find All Duplicates in an Array,find-all-duplicates-in-an-array,2,False,,0,False,442,935729,1223205,False,
443,String Compression,string-compression,2,False,,0,False,443,904987,1548110,False,
444,Sequence Reconstruction,sequence-reconstruction,2,True,,0,False,444,60964,205666,False,
445,Add Two Numbers II,add-two-numbers-ii,2,False,,0,False,445,536697,867337,False,
446,Arithmetic Slices II - Subsequence,arithmetic-slices-ii-subsequence,3,False,,0,False,446,160490,294046,False,
447,Number of Boomerangs,number-of-boomerangs,2,False,,0,False,447,110832,195877,False,
448,Find All Numbers Disappeared in an Array,find-all-numbers-disappeared-in-an-array,1,False,,0,False,448,1134367,1811135,False,
449,Serialize and Deserialize BST,serialize-and-deserialize-bst,2,False,,0,False,449,259319,441284,False,
450,Delete Node in a BST,delete-node-in-a-bst,2,False,,0,False,450,735092,1379344,False,
451,Sort Characters By Frequency,sort-characters-by-frequency,2,False,,0,False,451,957235,1286921,False,
452,Minimum Number of Arrows to Burst Balloons,minimum-number-of-arrows-to-burst-balloons,2,False,,0,False,452,693051,1143518,False,
453,Minimum Moves to Equal Array Elements,minimum-moves-to-equal-array-elements,2,False,,0,False,453,200161,345949,False,
454,4Sum II,4sum-ii,2,False,,0,False,454,363326,630362,False,
455,Assign Cookies,assign-cookies,1,False,,0,False,455,748880,1381731,False,
456,132 Pattern,132-pattern,2,False,,0,False,456,297202,870080,False,
457,Circular Array Loop,circular-array-loop,2,False,,0,False,457,96201,268210,False,
458,Poor Pigs,poor-pigs,3,False,,0,False,458,126775,214283,False,
459,Repeated Substring Pattern,repeated-substring-pattern,1,False,,0,False,459,542733,1153506,False,
460,LFU Cache,lfu-cache,3,False,,0,False,460,320612,681265,False,
461,Hamming Distance,hamming-distance,1,False,,0,False,461,644107,845278,False,
462,Minimum Moves to Equal Array Elements II,minimum-moves-to-equal-array-elements-ii,2,False,,0,False,462,209121,342393,False,
463,Island Perimeter,island-perimeter,1,False,,0,False,463,747441,1014384,False,
464,Can I Win,can-i-win,2,False,,0,False,464,112178,367634,False,
465,Optimal Account Balancing,optimal-account-balancing,3,True,,0,False,465,106912,213653,False,
466,Count The Repetitions,count-the-repetitions,3,False,,0,False,466,23857,73831,False,
467,Unique Substrings in Wraparound String,unique-substrings-in-wraparound-string,2,False,,0,False,467,51634,124466,False,
468,Validate IP Address,validate-ip-address,2,False,,0,False,468,188744,677018,False,
469,Convex Polygon,convex-polygon,2,True,,0,False,469,11345,28418,False,
903,Implement Rand10() Using Rand7(),implement-rand10-using-rand7,2,False,,0,False,470,99334,216331,False,
471,Encode String with Shortest Length,encode-string-with-shortest-length,3,True,,0,False,471,31664,62735,False,
472,Concatenated Words,concatenated-words,3,False,,0,False,472,254473,514003,False,
473,Matchsticks to Square,matchsticks-to-square,2,False,,0,False,473,195089,474932,False,
474,Ones and Zeroes,ones-and-zeroes,2,False,,0,False,474,245014,499410,False,
475,Heaters,heaters,2,False,,0,False,475,148109,367926,False,
476,Number Complement,number-complement,1,False,,0,False,476,511307,726831,False,
477,Total Hamming Distance,total-hamming-distance,2,False,,0,False,477,124798,231372,False,
915,Generate Random Point in a Circle,generate-random-point-in-a-circle,2,False,,0,False,478,48013,116475,False,
479,Largest Palindrome Product,largest-palindrome-product,3,False,,0,False,479,28789,81146,False,
480,Sliding Window Median,sliding-window-median,3,False,,0,False,480,193158,499116,False,
481,Magical String,magical-string,2,False,,0,False,481,45091,85476,False,
482,License Key Formatting,license-key-formatting,1,False,,0,False,482,324604,723846,False,
483,Smallest Good Base,smallest-good-base,3,False,,0,False,483,27523,62757,False,
484,Find Permutation,find-permutation,2,True,,0,False,484,42130,62939,False,
485,Max Consecutive Ones,max-consecutive-ones,1,False,,0,False,485,1754352,2788536,False,
486,Predict the Winner,predict-the-winner,2,False,,0,False,486,269153,481964,False,
487,Max Consecutive Ones II,max-consecutive-ones-ii,2,True,,0,False,487,174288,337523,False,
488,Zuma Game,zuma-game,3,False,,0,False,488,26916,86194,False,
